                     date     open     high      low    close  volume  CDL3STARSINSOUTH  CDLINVERTEDHAMMER  CDLRISEFALL3METHODS
64    2006-12-05 22:00:00  6.11180  6.12750  6.09380  6.09480   11752                 0                  0                    0
65    2006-12-06 22:00:00  6.09560  6.14510  6.08920  6.13170   12130                 0                  0                    0
66    2006-12-07 22:00:00  6.13250  6.16230  6.10180  6.10530   14136                 0                  0                    0
67    2006-12-09 22:00:00  6.10530  6.11070  6.09910  6.09990     435                 0                  0                    0
68    2006-12-10 22:00:00  6.09990  6.11100  6.07250  6.10070   11252                 0                  0                    0
69    2006-12-11 22:00:00  6.10070  6.12340  6.09130  6.11470   10673                 0                  0                    0
70    2006-12-12 22:00:00  6.11400  6.13550  6.09740  6.10350    9658                 0                  0                    0
71    2006-12-13 22:00:00  6.10340  6.11950  6.07160  6.08400   13290                 0                  0                    0
72    2006-12-14 22:00:00  6.08400  6.09730  6.05960  6.07490   11493                 0                  0                    0
73    2006-12-16 22:00:00  6.06790  6.07650  6.06560  6.07410     234                 0                  0                    0
74    2006-12-17 22:00:00  6.07410  6.09370  6.04850  6.06310    9850                 0                  0                    0
75    2006-12-18 22:00:00  6.06310  6.10700  6.06270  6.09690   12288                 0                  0                    0
76    2006-12-19 22:00:00  6.09690  6.12660  6.08220  6.10900   11351                 0                  0                    0
77    2006-12-20 22:00:00  6.10900  6.11760  6.08340  6.09870   10821                 0                  0                    0
78    2006-12-21 22:00:00  6.09870  6.12320  6.08620  6.09660   10738                 0                  0                    0
79    2006-12-23 22:00:00  6.05230  6.05230  6.05230  6.05230       1                 0                  0                    0
80    2006-12-24 22:00:00  6.05540  6.10890  6.05540  6.10890    1474                 0                  0                    0
81    2006-12-25 22:00:00  6.10890  6.11750  6.07540  6.07930    6220                 0                  0                    0
82    2006-12-26 22:00:00  6.07930  6.11550  6.07380  6.09990    9574                 0                  0                    0
83    2006-12-27 22:00:00  6.09990  6.15260  6.09740  6.14820   10850                 0                  0                    0
84    2006-12-28 22:00:00  6.14810  6.16160  6.10690  6.13520    9372                 0                  0                    0
85    2006-12-31 22:00:00  6.13370  6.14140  6.13370  6.13910      57                 0                  0                    0
86    2007-01-01 22:00:00  6.13910  6.20210  6.13520  6.19360    8701                 0                  0                    0
87    2007-01-02 22:00:00  6.19360  6.21150  6.15570  6.16290   11670                 0                  0                    0
88    2007-01-03 22:00:00  6.16210  6.16980  6.09900  6.11060   12066                 0                  0                    0
89    2007-01-04 22:00:00  6.10980  6.11700  6.06390  6.06720   13958                 0                  0                    0
90    2007-01-06 22:00:00  6.07430  6.07580  6.07190  6.07190      82                 0                  0                    0
91    2007-01-07 22:00:00  6.07270  6.09700  6.06340  6.08190    9792                 0                  0                    0
92    2007-01-08 22:00:00  6.08190  6.10980  6.07300  6.08690   10427                 0                  0                    0
93    2007-01-09 22:00:00  6.08690  6.09210  6.05180  6.06230   12137                 0                  0                    0
94    2007-01-10 22:00:00  6.06310  6.11500  6.05690  6.08990   12416                 0                  0                    0
95    2007-01-11 22:00:00  6.08990  6.11330  6.06810  6.11330   10289                 0                  0                    0
96    2007-01-12 22:00:00  6.11250  6.11250  6.11250  6.11250       1                 0                  0                    0
97    2007-01-13 22:00:00  6.11100  6.12030  6.10940  6.11720     149                 0                  0                    0
98    2007-01-14 22:00:00  6.11640  6.12980  6.10480  6.11250    8347                 0                  0                    0
99    2007-01-15 22:00:00  6.11250  6.12520  6.10070  6.10810   11501                 0                  0                    0
100   2007-01-16 22:00:00  6.10810  6.14440  6.09670  6.13520   12127                 0                  0                    0
101   2007-01-17 22:00:00  6.13520  6.16750  6.13090  6.16590   13160                 0                  0                    0
102   2007-01-18 22:00:00  6.16590  6.17450  6.14060  6.16600   11373                 0                  0                    0
103   2007-01-20 22:00:00  6.16680  6.16750  6.16440  6.16440      82                 0                  0                    0
104   2007-01-21 22:00:00  6.16440  6.17320  6.14170  6.14630   10838                 0                  0                    0
105   2007-01-22 22:00:00  6.14470  6.18960  6.14320  6.18370   13151                 0                  0                    0
106   2007-01-23 22:00:00  6.18370  6.18380  6.07900  6.09890   17294                 0                  0                    0
107   2007-01-24 22:00:00  6.09810  6.10220  6.03390  6.03630   14943                 0                  0                    0
108   2007-01-25 22:00:00  6.03630  6.05040  6.02880  6.04320   11091                 0                  0                    0
109   2007-01-27 22:00:00  6.04000  6.04470  6.03920  6.04160      49                 0                  0                    0
110   2007-01-28 22:00:00  6.04160  6.04880  6.02110  6.03330   11086                 0                  0                    0
111   2007-01-29 22:00:00  6.03320  6.04280  6.01460  6.03260   12371                 0                  0                    0
112   2007-01-30 22:00:00  6.03180  6.06910  6.00890  6.06690   14479                 0                  0                    0
113   2007-01-31 22:00:00  6.06690  6.06760  6.03740  6.04130   12557                 0                  0                    0
114   2007-02-01 22:00:00  6.04130  6.05550  6.02200  6.05170   13173                 0                  0                    0
115   2007-02-02 22:00:00  6.05140  6.05140  6.05140  6.05140       1                 0                  0                    0
116   2007-02-03 22:00:00  6.04280  6.04830  6.04210  6.04750     101                 0                  0                    0
117   2007-02-04 22:00:00  6.04750  6.06610  6.03210  6.05650   10614                 0                  0                    0
118   2007-02-05 22:00:00  6.05650  6.07680  6.04600  6.07120   10511                 0                  0                    0
119   2007-02-06 22:00:00  6.07200  6.08590  6.05880  6.08430   10911                 0                  0                    0
120   2007-02-07 22:00:00  6.08430  6.11110  6.06320  6.10710   13222                 0                  0                    0
121   2007-02-08 22:00:00  6.10710  6.11240  6.05690  6.06660   11977                 0                  0                    0
122   2007-02-09 22:00:00  6.06730  6.06730  6.06420  6.06420       6                 0                  0                    0
123   2007-02-10 22:00:00  6.06660  6.07200  6.05860  6.06270     125                 0                  0                    0
124   2007-02-11 22:00:00  6.06270  6.07730  6.02600  6.02920   11458                 0                  0                    0
125   2007-02-12 22:00:00  6.03080  6.09270  6.02210  6.09270   13228                 0                  0                    0
126   2007-02-13 22:00:00  6.09190  6.13260  6.08280  6.12340   14543                 0                  0                    0
127   2007-02-14 22:00:00  6.12420  6.14130  6.11030  6.12420   13197                 0                  0                    0
128   2007-02-15 22:00:00  6.12420  6.14980  6.11530  6.14700   11517                 0                  0                    0
129   2007-02-17 22:00:00  6.14700  6.15720  6.14700  6.15410     435                 0                  0                    0
130   2007-02-18 22:00:00  6.15410  6.16140  6.13020  6.14380    8853                 0                  0                    0
131   2007-02-19 22:00:00  6.14380  6.15100  6.13370  6.14460    9059                 0                  0                    0
132   2007-02-20 22:00:00  6.14380  6.18900  6.13630  6.18620   12202                 0                  0                    0
133   2007-02-21 22:00:00  6.18470  6.18610  6.15070  6.16400   10903                 0                  0                    0
134   2007-02-22 22:00:00  6.16400  6.18800  6.15700  6.18280   10399                 0                  0                    0
135   2007-02-24 22:00:00  6.17650  6.18280  6.17650  6.17810      77                 0                  0                    0
136   2007-02-25 22:00:00  6.17810  6.20700  6.17810  6.19860    9415                 0                  0                    0
137   2007-02-26 22:00:00  6.19860  6.20840  6.15360  6.15470   13785                 0                  0                    0
138   2007-02-27 22:00:00  6.15470  6.16670  6.13700  6.15520   14786                 0                  0                    0
139   2007-02-28 22:00:00  6.15360  6.15980  6.12670  6.12980   14609                 0                  0                    0
140   2007-03-01 22:00:00  6.12900  6.14140  6.10510  6.11410   14184                 0                  0                    0
141   2007-03-03 22:00:00  6.11340  6.11340  6.10400  6.10480     145                 0                  0                    0
142   2007-03-04 22:00:00  6.10480  6.11380  6.01980  6.02060   18232                 0                  0                    0
143   2007-03-05 22:00:00  6.02060  6.06080  6.00340  6.05600   14790                 0                  0                    0
144   2007-03-06 22:00:00  6.05600  6.09370  6.04980  6.07450   13475                 0                  0                    0
145   2007-03-07 22:00:00  6.07370  6.08910  6.05840  6.07250   12970                 0                  0                    0
146   2007-03-08 22:00:00  6.07250  6.10790  6.07090  6.09610   12144                 0                  0                    0
147   2007-03-10 22:00:00  6.11950  6.12190  6.10430  6.10740     175                 0                  0                    0
148   2007-03-11 21:00:00  6.10660  6.14640  6.09390  6.14350   10275                 0                  0                    0
149   2007-03-12 21:00:00  6.14350  6.16120  6.10320  6.10870   12674                 0                  0                    0
150   2007-03-13 21:00:00  6.10950  6.15460  6.09530  6.14790   12794                 0                  0                    0
151   2007-03-14 21:00:00  6.14870  6.16950  6.13350  6.16800   12491                 0                  0                    0
152   2007-03-15 21:00:00  6.16820  6.23180  6.15410  6.21990   13160                 0                  0                    0
153   2007-03-17 21:00:00  6.21050  6.21210  6.19800  6.20740     317                 0                  0                    0
154   2007-03-18 21:00:00  6.20740  6.25190  6.19890  6.24820   11700                 0                  0                    0
155   2007-03-19 21:00:00  6.24820  6.28100  6.22230  6.27540   13788                 0                  0                    0
156   2007-03-20 21:00:00  6.27540  6.31300  6.25000  6.30950   12699                 0                  0                    0
157   2007-03-21 21:00:00  6.30950  6.31870  6.28760  6.29710   13339                 0                  0                    0
158   2007-03-22 21:00:00  6.29710  6.31020  6.28230  6.28710   12889                 0                  0                    0
159   2007-03-24 21:00:00  6.29020  6.29490  6.29020  6.29330     124                 0                  0                    0
160   2007-03-25 21:00:00  6.29410  6.33410  6.27220  6.32680   14640                 0                  0                    0
161   2007-03-26 21:00:00  6.32680  6.33510  6.30220  6.31670   14414                 0                  0                    0
162   2007-03-27 21:00:00  6.31670  6.32120  6.27950  6.29410   16987                 0                  0                    0
163   2007-03-28 21:00:00  6.29410  6.33010  6.28920  6.30160   14244                 0                  0                    0
164   2007-03-29 21:00:00  6.30160  6.35030  6.29520  6.31753   15614                 0                  0                    0
165   2007-03-30 21:00:00  6.31720  6.31720  6.31720  6.31720       1                 0                  0                    0
166   2007-03-31 21:00:00  6.32347  6.32894  6.31956  6.32894     130                 0                  0                    0
167   2007-04-01 21:00:00  6.32894  6.39362  6.31588  6.38387   17385                 0                  0                    0
168   2007-04-02 21:00:00  6.38426  6.38722  6.34138  6.35507   16838                 0                  0                    0
169   2007-04-03 21:00:00  6.35507  6.40470  6.30281  6.40093   15747                 0                  0                    0
170   2007-04-04 21:00:00  6.39781  6.41763  6.38145  6.40706   12555                 0                  0                    0
171   2007-04-05 21:00:00  6.40863  6.40980  6.37268  6.38088    8235                 0                  0                    0
172   2007-04-06 21:00:00  6.38166  6.38166  6.38166  6.38166       1                 0                  0                    0
173   2007-04-07 21:00:00  6.37900  6.38369  6.37900  6.38213     105                 0                  0                    0
174   2007-04-08 21:00:00  6.38174  6.39045  6.37055  6.38373    8568                 0                  0                    0
175   2007-04-09 21:00:00  6.38373  6.45918  6.37869  6.45870   19099                 0                  0                    0
176   2007-04-10 21:00:00  6.45839  6.45995  6.43349  6.44070   12327                 0                  0                    0
177   2007-04-11 21:00:00  6.44070  6.48361  6.43361  6.47719   13283                 0                  0                    0
178   2007-04-12 21:00:00  6.47719  6.51567  6.47583  6.51194   15645                 0                  0                    0
179   2007-04-14 21:00:00  6.51202  6.51437  6.50616  6.51358     211                 0                  0                    0
180   2007-04-15 21:00:00  6.51358  6.53132  6.49404  6.50465   16455                 0                  0                    0
181   2007-04-16 21:00:00  6.50465  6.55120  6.49569  6.53994   15777                 0                  0                    0
182   2007-04-17 21:00:00  6.53979  6.55151  6.49490  6.54652   13195                 0                  0                    0
183   2007-04-18 21:00:00  6.54652  6.55530  6.47075  6.52935   17361                 0                  0                    0
184   2007-04-19 21:00:00  6.52935  6.54782  6.51746  6.54492   12701                 0                  0                    0
185   2007-04-20 21:00:00  6.54492  6.54492  6.54492  6.54492       1                 0                  0                    0
186   2007-04-21 21:00:00  6.54445  6.54640  6.54445  6.54484     175                 0                100                    0
187   2007-04-22 21:00:00  6.54484  6.54625  6.49984  6.50214   11130                 0                  0                    0
188   2007-04-23 21:00:00  6.50253  6.51744  6.43489  6.46985   19369                 0                  0                    0
189   2007-04-24 21:00:00  6.46985  6.52729  6.46592  6.51721   15367                 0                  0                    0
190   2007-04-25 21:00:00  6.51721  6.53653  6.45216  6.46330   14653                 0                  0                    0
191   2007-04-26 21:00:00  6.46330  6.52243  6.44492  6.49177   20621                 0                  0                    0
192   2007-04-27 21:00:00  6.49177  6.49177  6.49138  6.49138       2                 0                  0                    0
193   2007-04-28 21:00:00  6.49310  6.49889  6.48009  6.48087     330                 0                  0                    0
194   2007-04-29 21:00:00  6.48087  6.51482  6.45796  6.49361   16205                 0                  0                    0
195   2007-04-30 21:00:00  6.49400  6.51400  6.47091  6.47231   16831                 0                  0                    0
196   2007-05-01 21:00:00  6.47192  6.47982  6.42927  6.45228   15969                 0                  0                    0
197   2007-05-02 21:00:00  6.45228  6.45951  6.43199  6.44413   15199                 0                  0                    0
198   2007-05-03 21:00:00  6.44280  6.44436  6.39059  6.42390   18666                 0                  0                    0
199   2007-05-05 21:00:00  6.42392  6.42478  6.41852  6.42478      89                 0                  0                    0
200   2007-05-06 21:00:00  6.42493  6.46270  6.41696  6.44866   10038                 0                  0                    0
201   2007-05-07 21:00:00  6.44866  6.49755  6.44532  6.48236   17358                 0                  0                    0
202   2007-05-08 21:00:00  6.48197  6.49385  6.46219  6.47243   16724                 0                  0                    0
203   2007-05-09 21:00:00  6.47243  6.51867  6.46284  6.46730   19510                 0                  0                    0
204   2007-05-10 21:00:00  6.46746  6.51329  6.43701  6.50194   19201                 0                  0                    0
205   2007-05-12 21:00:00  6.50937  6.50937  6.50272  6.50413      21                 0                  0                    0
206   2007-05-13 21:00:00  6.50374  6.53082  6.49813  6.50009   15189                 0                100                    0
207   2007-05-14 21:00:00  6.49892  6.52432  6.48827  6.51623   16381                 0                  0                    0
208   2007-05-15 21:00:00  6.51787  6.52014  6.43886  6.44430   19281                 0                  0                    0
209   2007-05-16 21:00:00  6.44469  6.46584  6.41499  6.44183   15694                 0                  0                    0
210   2007-05-17 21:00:00  6.44183  6.45754  6.41853  6.43313   15522                 0                  0                    0
211   2007-05-18 21:00:00  6.43313  6.43313  6.43313  6.43313       1                 0                  0                    0
212   2007-05-19 21:00:00  6.43563  6.44721  6.43563  6.44642     177                 0                  0                    0
213   2007-05-20 21:00:00  6.44760  6.45113  6.39916  6.42915   17009                 0                  0                    0
214   2007-05-21 21:00:00  6.42954  6.43821  6.40583  6.40828   15580                 0                  0                    0
215   2007-05-22 21:00:00  6.40749  6.46760  6.40616  6.44478   17870                 0                  0                    0
216   2007-05-23 21:00:00  6.44455  6.44682  6.40061  6.40386   14032                 0                  0                    0
217   2007-05-24 21:00:00  6.40386  6.42944  6.39554  6.39884   17387                 0                  0                    0
218   2007-05-26 21:00:00  6.40134  6.40658  6.39939  6.40486      54                 0                  0                    0
219   2007-05-27 21:00:00  6.40525  6.41146  6.40023  6.40900    6962                 0                  0                    0
220   2007-05-28 21:00:00  6.40885  6.41907  6.38347  6.40319   16653                 0                  0                    0
221   2007-05-29 21:00:00  6.40303  6.42954  6.37746  6.42832   18979                 0                  0                    0
222   2007-05-30 21:00:00  6.42871  6.47522  6.41516  6.46389   18556                 0                  0                    0
223   2007-05-31 21:00:00  6.46389  6.50776  6.45641  6.50776   19938                 0                  0                    0
224   2007-06-02 21:00:00  6.50737  6.50737  6.50112  6.50464      43                 0                  0                    0
225   2007-06-03 21:00:00  6.50386  6.51621  6.49100  6.51317   14009                 0                  0                    0
226   2007-06-04 21:00:00  6.51278  6.56409  6.50899  6.53971   15751                 0                  0                    0
227   2007-06-05 21:00:00  6.53659  6.59269  6.53361  6.56924   14994                 0                  0                    0
228   2007-06-06 21:00:00  6.56924  6.62316  6.56329  6.56958   18959                 0                  0                    0
229   2007-06-07 21:00:00  6.56763  6.60348  6.53834  6.60271   19125                 0                  0                    0
230   2007-06-09 21:00:00  6.59904  6.59982  6.59709  6.59787     145                 0                  0                    0
231   2007-06-10 21:00:00  6.59787  6.60045  6.55728  6.59301   13802                 0                  0                    0
232   2007-06-11 21:00:00  6.59301  6.60063  6.56718  6.56722   13076                 0                  0                    0
233   2007-06-12 21:00:00  6.56722  6.58686  6.53414  6.57066   16940                 0                  0                    0
234   2007-06-13 21:00:00  6.57184  6.57395  6.51407  6.53281   15909                 0                  0                    0
235   2007-06-14 21:00:00  6.53281  6.58348  6.52832  6.58348   14085                 0                  0                    0
236   2007-06-16 21:00:00  6.58793  6.58793  6.56487  6.56604     219                 0                  0                    0
237   2007-06-17 21:00:00  6.56526  6.60892  6.56487  6.58632   13779                 0                  0                    0
238   2007-06-18 21:00:00  6.58671  6.62214  6.58416  6.61862   13104                 0                  0                    0
239   2007-06-19 21:00:00  6.61902  6.62579  6.58937  6.59893   16187                 0                  0                    0
240   2007-06-20 21:00:00  6.59870  6.62119  6.58740  6.62048   14959                 0                  0                    0
241   2007-06-21 21:00:00  6.62063  6.63747  6.60617  6.61921   16236                 0                  0                    0
242   2007-06-23 21:00:00  6.61960  6.62780  6.61921  6.62390      57                 0                  0                    0
243   2007-06-24 21:00:00  6.62311  6.64151  6.61107  6.61995   11570                 0                  0                    0
244   2007-06-25 21:00:00  6.61995  6.65033  6.60265  6.60605   13893                 0                  0                    0
245   2007-06-26 21:00:00  6.60590  6.61075  6.53012  6.55432   20709                 0                  0                    0
246   2007-06-27 21:00:00  6.55432  6.62166  6.54830  6.61571   15506                 0                  0                    0
247   2007-06-28 21:00:00  6.61571  6.66128  6.61333  6.64010   15409                 0                  0                    0
248   2007-06-29 21:00:00  6.64064  6.64064  6.64064  6.64064       1                 0                  0                    0
249   2007-06-30 21:00:00  6.63830  6.63931  6.62774  6.63869     221                 0                  0                    0
250   2007-07-01 21:00:00  6.63869  6.72017  6.63830  6.71176   13754                 0                  0                    0
251   2007-07-02 21:00:00  6.71167  6.71896  6.67147  6.67583   14067                 0                  0                    0
252   2007-07-03 21:00:00  6.67544  6.70911  6.67377  6.70133    9809                 0                  0                    0
253   2007-07-04 21:00:00  6.70133  6.72888  6.68621  6.69225   13551                 0                  0                    0
254   2007-07-05 21:00:00  6.69147  6.71514  6.68352  6.70777   12092                 0                  0                    0
255   2007-07-07 21:00:00  6.70746  6.70816  6.70425  6.70660     260                 0                  0                    0
256   2007-07-08 21:00:00  6.70660  6.73435  6.69786  6.72043   11093                 0                  0                    0
257   2007-07-09 21:00:00  6.72043  6.75052  6.69478  6.73843   14451                 0                  0                    0
258   2007-07-10 21:00:00  6.73843  6.75375  6.70263  6.74416   15064                 0                  0                    0
259   2007-07-11 21:00:00  6.74416  6.77223  6.72510  6.77110   13534                 0                  0                    0
260   2007-07-12 21:00:00  6.77110  6.81760  6.76572  6.81322   13021                 0                  0                    0
261   2007-07-13 21:00:00  6.81338  6.81338  6.81338  6.81338       1                 0                  0                    0
262   2007-07-14 21:00:00  6.81353  6.81588  6.80775  6.81087     203                 0                  0                    0
263   2007-07-15 21:00:00  6.81087  6.85080  6.79875  6.81850   12309                 0                  0                    0
264   2007-07-16 21:00:00  6.81850  6.84382  6.81050  6.82454   11349                 0                  0                    0
265   2007-07-17 21:00:00  6.82454  6.87362  6.81865  6.86315   13030                 0                  0                    0
266   2007-07-18 21:00:00  6.86432  6.89071  6.85263  6.88314   13048                 0                  0                    0
267   2007-07-19 21:00:00  6.88290  6.90837  6.84577  6.88387   14566                 0                  0                    0
268   2007-07-21 21:00:00  6.88356  6.88473  6.87947  6.88026     100                 0                  0                    0
269   2007-07-22 21:00:00  6.88026  6.91561  6.87165  6.90883   10623                 0                  0                    0
270   2007-07-23 21:00:00  6.90883  6.93221  6.88939  6.89972   13279                 0                  0                    0
271   2007-07-24 21:00:00  6.90050  6.94022  6.87480  6.91252   16953                 0                  0                    0
272   2007-07-25 21:00:00  6.91252  6.93894  6.81142  6.81525   18649                 0                  0                    0
273   2007-07-26 21:00:00  6.81548  6.85840  6.65977  6.66617   28925                 0                  0                    0
274   2007-07-28 21:00:00  6.66477  6.66477  6.65381  6.65694     348                 0                  0                    0
275   2007-07-29 21:00:00  6.65694  6.71190  6.61954  6.70126   22107                 0                  0                    0
276   2007-07-30 21:00:00  6.70165  6.74042  6.66071  6.66475   19583                 0                  0                    0
277   2007-07-31 21:00:00  6.66451  6.70189  6.61180  6.70111   21841                 0                  0                    0
278   2007-08-01 21:00:00  6.70071  6.73500  6.64814  6.72102   20308                 0                  0                    0
279   2007-08-02 21:00:00  6.72093  6.73533  6.68376  6.69214   17139                 0                  0                    0
280   2007-08-04 21:00:00  6.68901  6.69801  6.67750  6.68024     390                 0                100                    0
281   2007-08-05 21:00:00  6.68000  6.72183  6.67092  6.72089   14920                 0                  0                    0
282   2007-08-06 21:00:00  6.72160  6.72692  6.66462  6.69113   16749                 0                  0                    0
283   2007-08-07 21:00:00  6.69113  6.75946  6.68086  6.74883   16034                 0                  0                    0
284   2007-08-08 21:00:00  6.74844  6.78126  6.63885  6.64750   19938                 0                  0                    0
285   2007-08-09 21:00:00  6.64750  6.65698  6.56783  6.60526   20535                 0                  0                    0
286   2007-08-10 21:00:00  6.60526  6.60526  6.60486  6.60526      10                 0                  0                    0
287   2007-08-11 21:00:00  6.60369  6.61855  6.60174  6.61073     271                 0                  0                    0
288   2007-08-12 21:00:00  6.61073  6.65395  6.57706  6.58973   18116                 0                  0                    0
289   2007-08-13 21:00:00  6.58973  6.59404  6.52473  6.52812   21474                 0                  0                    0
290   2007-08-14 21:00:00  6.52828  6.53048  6.41299  6.41616   25498                 0                  0                    0
291   2007-08-15 21:00:00  6.41616  6.41616  6.11481  6.18561   37472                 0                  0                    0
292   2007-08-16 21:00:00  6.18561  6.26245  5.98671  6.23205   32525                 0                  0                    0
293   2007-08-18 21:00:00  6.24455  6.25080  6.22541  6.22541     329                 0                  0                    0
294   2007-08-19 21:00:00  6.22541  6.32827  6.16520  6.30194   23072                 0                  0                    0
295   2007-08-20 21:00:00  6.30248  6.31472  6.21488  6.25720   23460                 0                  0                    0
